BankURL,UserName,ReviewRating,UserLocation,ReviewTitle,comments,ReviewDate
www.dugood.org,Belinda Lane,5,US,I truly enjoyed Ms,"I truly enjoyed Ms. Jennifer at the Jasper branch. She is a special lady. Nice, kind, personable and she is very knowledgeable. She explained the different accounts to me and helped me pick out my debit card.  I enjoyed Ms.Jennifer and I look forward to doing business with DuGood.- Belinda Lane","Date of experience: December 28, 2022"
www.dugood.org,Chukky,5,NG,Nice service and I can testify they…,Nice service and I can testify they have one of the best staffs ever.and also they are one of the most reliable online banks,"Date of experience: December 27, 2022"
www.dugood.org,Debra,5,US,Wonderful staff & prompt     The staff there are always helpful and…,The staff there are always helpful and willing to help.  They are professional and prompt on decisions,"Date of experience: December 30, 2022"
www.dugood.org,Kemar Adams,5,GB,Great bank,"Great bank, very good customer service. In and out, very efficient.","Date of experience: January 02, 2023"
www.dugood.org,Toni,5,US,The Nederland branch is the best,The Nederland branch is the best. I am always treated like I am the most important person there. I always come out with a smile. The employees always are professional and have your best interest in mind.,"Date of experience: December 20, 2022"
www.dugood.org,Alfred,5,US,What made my experience so wonderful…,"What made my experience so wonderful was the relief that came when I was approved for this loan, it is a feeling of freedom and peace, to have that opportunity offered and then it became a reality is a wonderful reminder that there are people who care. The sweet lady who filled out my loan application was very professional and courteous  at the same time very kind and helpful...I thank her for representing your company so well and overall, I express my sincere gratitude to you,  this company for reaching out and helping me through this special time of the year,  Thank you so very much,  wish you all a very warm and fond holidays,  Merry Christmas and thank you so very much again, sincerely,  Alfred Jessop.","Date of experience: December 19, 2022"
www.dugood.org,Jannia,5,US,I was able to fill out an application…,I was able to fill out an application for a loan on Saturday and had a reply by Monday. All paperwork was completed in my preferred location. Everyone was pleasant and friendly.,"Date of experience: December 19, 2022"
www.dugood.org,Doris,5,US,"People are important, people matter.","My experience was great. The agent listened to my needs - was very knowledgeable, courteous, friendly and respectful. She resolved my issue with professionalism.","Date of experience: December 20, 2022"
www.dugood.org,LINDA JONES,5,US,The Jones Family,Ms. Daniels was very professional. Excellent customer service. She made me feel important and like a family member of DuGood FCU instead of a member. I have never taken out a loan before. I'm grateful for her assistance in helping me.,"Date of experience: December 08, 2022"
www.dugood.org,James,5,US,Great staff quick and easy opening an…,Great staff quick and easy opening an account,"Date of experience: December 29, 2022"
www.dugood.org,DIOCSEO,4,VE,A GREAT COMPANY VERY HONEST…,A GREAT COMPANY VERY HONEST ANDRESPONSIBLE WIHT ITS CUSTOMERS,"Date of experience: October 11, 2022"
www.dugood.org,Lasundra,5,US,I didn’t have to wait long before some…,I didn’t have to wait long before some waited on me. The paperwork was there and ready for me to sign. The employee was easy to talk to and knew exactly what she was doing. Friendly and to the point.,"Date of experience: December 12, 2022"
www.dugood.org,Christopher,3,US,I am very pleased with the timeliness…,I am very pleased with the timeliness in which I had received a response but could've used a little more direction as to what steps need to be taken to fix credit errors so that I may be able to get a loan,"Date of experience: December 09, 2022"
www.dugood.org,Latoya Young,5,US,Loan department,"The loan representative, Tara Baloney, always makes borrowing a smooth process. She gets note than 5 stars from me. She poise friendly and prompt customer service. I recommend everyone to the institution for all their financial needs. They offer excellent rates and approval odds.","Date of experience: December 06, 2022"
www.dugood.org,MyKeesha,5,US,Smooth transaction and Exceptional Customer Service!,"Truly a great experience to inquire about a loan, then apply, and got approved all with in less than 15 minutes! Ms. Kristin Daniels was AMAZINGLY AWESOMESAUCE! She was very fast and knowledgeable~ answered every concern I had and made me feel at ease and peace with running my Credit, understanding that I can't afford a hard hit for nothing . I really love DuGood Federal Credit Union and I most definitely will refer! As a matter of fact, I brought in a New Customer last month!","Date of experience: December 01, 2022"
www.dugood.org,James,5,US,Audrey was very sweet and easy to work…,Audrey was very sweet and easy to work with. She got all the information I need to make this experience as easy as possible,"Date of experience: December 20, 2022"
www.dugood.org,Phyllis,5,US,Fast easy the work with and very responsive..thanjs,Fast response to a loan very friendly and helpful and fast releasing funds,"Date of experience: December 27, 2022"
www.dugood.org,Lora,5,US,She was very knowledgesinallable in all we needed,She was very knowledgeable. Very interested in me and my daughter,"Date of experience: December 27, 2022"
www.dugood.org,Lawrence Barrios,5,US,Its about TRUST!,"I diid not receive all hat I wanted  i did however get enough help to lessen my problem,and I understand why it was done this way. I have been wjth this credit union many years and the people there have  always been as curteous and friendly and make you feel that everything is buisness like and secure.","Date of experience: November 22, 2022"
www.dugood.org,Ebony,5,US,Overall the experience was very…,Overall the experience was very enjoyable and I am pleased with the customer service I received. I took a loan on a very short notice and had the funds available literally the same day. The process was smooth and hassle free and I would recommend anyone to contact DuGood for holiday or personal loans.,"Date of experience: November 25, 2022"
www.dugood.org,Welton,4,US,Professional …,"The experience of the loan officer and the ease of filling out the paperwork. I didn’t really want to get a loan , but events and conditions made it a necessity.","Date of experience: December 07, 2022"
www.dugood.org,Michael R Tarver,5,US,"Friendly staff and knowledgeble,and straight forward!","Very knowledgeable, knowing just I need,and confirm what I needed first and how to go about it, thanks and I would recommend DuGood bank to my friend's.","Date of experience: December 09, 2022"
www.dugood.org,Asim Nawaz,5,IN,Excellent bank which provide loan…,Excellent bank which provide loan easily and at low interest,"Date of experience: April 01, 2022"
www.dugood.org,Thomas,5,US,Service,How fast it was to sign up,"Date of experience: January 02, 2023"
www.dugood.org,Ronald DuBose,5,US,It’s always hassle free and a pleasure…,It’s always hassle free and a pleasure dealing with Tara Baloney. She takes care of her business in a very professional and timely manner!,"Date of experience: December 12, 2022"
www.dugood.org,John,5,US,Getting the loan was quick and easy !,Getting the loan was quick and extremely easy. Rhonda Hamilton is awesome to work with !,"Date of experience: December 21, 2022"
www.dugood.org,Delma,5,US,Alwalys great and easy to get my loan,Always great and easy to get my loan. Kristen is awesome. Dugood is my favorite place. Happy holidays to everyone!,"Date of experience: December 12, 2022"
www.dugood.org,Lonnie D. Whiteside,5,US,Honesty.,"Very friendly , welcome atmusefear & all the employees made you fill at home.","Date of experience: December 21, 2022"
www.dugood.org,Vicky Guillory,5,US,What made it great was she was fast and…yes she was very fast,What made it great was she was fast and I really didn't have a bunch of paperwork to do..she was very friendly.,"Date of experience: December 07, 2022"
www.dugood.org,Jodee,5,US,Applying for a loan,"I applied for a loan over the phone and the process was  convenient, quick and stress free. Cara was exceptionally friendly, courteous, and helpful.","Date of experience: December 07, 2022"
www.dugood.org,Ben Grender,5,GB,Works as it should,Works as it should. No complaints :),"Date of experience: December 30, 2022"
www.dugood.org,Troy Trahan,5,US,Great customer service at DuGood!,"Customer service is awesome!    Very easy to speak to a loan officer, get the information needed and make a purchase.  This is important to me in today’s market, because timing is critical to make a deal.  My loan officer (Kristin Daniels) was very helpful and dealt with me via text, which was easy for me as I am in and out of my office.  We were able to get all the information needed to get the loan approved and funded the same day.  Even though the seller is not located in town, they were able to visit a Dugood branch in their area to drop off the title and pick up their check, again making it easy to transfer the title and complete the transaction.  I was able to visit my local branch and complete my portion of the paperwork even though my loan officer was located in another branch.  I have been with Dugood for many years and will continue to partner with them for many more.  Feels like family, especially when dealing with Rhonda at my local branch.","Date of experience: December 05, 2022"
www.dugood.org,Tanisha,5,US,Loan officer Tori Johnson was great!,"Loan officer Tori Johnson was great!! She helped look at the best option for me and my financial needs. She was very patient going through all my options and most of she was genuinely patient. Great job DuGood choosing the most professional, knowledgeable and pleasant staff.","Date of experience: November 02, 2022"
www.dugood.org,Shawn,5,US,Always friendly and great customer…,Always friendly and great customer support!,"Date of experience: December 26, 2022"
www.dugood.org,Customer,5,US,Easy money! Best loan process.,I've used this bank app and the loan process a couple of different times and it's always been very quick and easy. The personal are wonderful and good at returning phone calls because of them I have the money for my new air-conditioning.,"Date of experience: November 09, 2022"
www.dugood.org,Chandra,5,US,DuGood is Always Welcoming!,"DuGood is always welcoming. DuGood has made doing business efficient, and easy to access which means information can be expeditiously processed. Using the DuGood App is what I love. Everything at your fingertips, at a glimpse. If you are thinking of doing financial business anytime of the day, you can achieve it via the DuGood App or website. It is easy to access no matter what your needs are. Questions are quickly answered with a real person to provide support.","Date of experience: October 17, 2022"
www.dugood.org,Michael,3,US,Communication,"I really like and appreciate the folks at the Mont Belvieu office, they always go above and beyond. The experience with my loan officer, not so much. She failed to call me, answer my calls or even text me on the day I was to pick up my new vehicle to inform me that I had to drive to Mont Belvieu to sign docs and pick up the check. So it was very inconvenient for me and took hours to resolve. When I mentioned that she left me hanging out there, she didn't seem too concerned she was ""at lunch"". I will go directly to the Mont Belvieu office from now on.","Date of experience: October 28, 2022"
www.dugood.org,Jay Rich,5,US,The online experience was great,The online experience was great. It was easy to go through and shortly thereafter a representative from the branch called me to confirm my information and that it was I that set up the account and she was super knowledgeable. Thanks DuGood for the most perfect opportunity to bank with you.,"Date of experience: October 26, 2022"
www.dugood.org,Lora Hebert,5,US,It's always a pleasure working with…,"It's always a pleasure working with Brenda, at the Port Neches Branch. She always takes the time to meet ours needs.  we tell all our friends to use Dugood.","Date of experience: November 23, 2022"
www.dugood.org,Kristin,5,US,Super simple!,Everything was made super easy and we got what we needed done super fast,"Date of experience: December 20, 2022"
www.dugood.org,Gerald,5,US,I work out of town and the Ladies at…,I work out of town and the Ladies at Jasper make it easy for me to purchase things . They are the greatest . Appreciate them very much .,"Date of experience: November 29, 2022"
www.dugood.org,Allen & Vanna Downey,5,US,Mrs Allen Downey,Ms. D. Cudd at our Branch Office in Lumberton was very informative and helpfull.  She explained everything in a way we could understand and assisted us in correcting the problem.,"Date of experience: November 14, 2022"
www.dugood.org,Phillip,5,US,They were very helpful kind and made it…,They were very helpful kind and made it very easy to get the loan I needed to help my credit,"Date of experience: December 12, 2022"
www.dugood.org,Kaden,5,US,she was very fast,"she was very fast. nice, and to the point, couldn’t have gone better","Date of experience: December 19, 2022"
www.dugood.org,Glenda,5,US,DuGood is Great Place to handle your money needs,Wanted a local  credit union that could meet our needs. DuGood met and exceeded all other local CU's and the employees at the Jasper branch were great to work with. Would recommend them to all of our family and friends.,"Date of experience: November 03, 2022"
www.dugood.org,Jennifer Fisher,5,US,Super fast and easy loan process,Loan process was super fast and easy. I applied and had the money within the same day. DuGood staff was very helpful and worked efficiently.,"Date of experience: November 28, 2022"
www.dugood.org,Brenda,5,US,A little scary at first,A little scary at first But Pauline Villarreal and Christine  took all the fear away and I say thank You,"Date of experience: November 14, 2022"
www.dugood.org,Roberto Sime,5,US,Gc b x in j jyxxiif,,"Date of experience: December 31, 2022"
www.dugood.org,Kathleen,4,US,The only complaint I have is the choice…,"The only complaint I have is the choice of music playing overhead. I believe it was Christian rock/pop. I don't understand why something so personal such as religious belief was necessary for my experience. It had me wondering if the company was limited in its inclusion based on religion or possibly even other factors.Otherwise, my experience was great.","Date of experience: September 20, 2022"
www.dugood.org,Chanell Milian,5,US,Great service and friendly atmosphere. The employees were great in helping me get my accounts set up.,Great service. The employees were very friendly and helpful. They were helpful in getting my accounts set up and my debit card activated. I'm looking forward to a great experience with your company.,"Date of experience: November 04, 2022"
www.dugood.org,Lindsay,5,US,Great service and awesome benefits.,The benefits they provide are awesome and it was so easy to open an account. I am very pleased with the service they provide.,"Date of experience: December 02, 2022"
www.dugood.org,Katie,5,US,Exceptional Customer Service,Dealing with the personnel at the Jasper location for business with my new job has been so exceptional that I decided to open a personal account there. I recently moved from the Dallas/Fort Worth area and had a bad experience with Wells Fargo and fraud on my account. I look forward to doing business with a financial institution who truly care about their customers. Thank you!!,"Date of experience: September 07, 2022"
www.dugood.org,Derrick,5,US,Loan was a VERY smooth process,"Loan was a VERY smooth process. The dealership even commented how smooth the process was. Interest rates were best available. Great communication between all 3 (dealership, myself, and DuGood..Ready to bring all finances to DuGood.","Date of experience: October 17, 2022"
www.dugood.org,Kristin,5,US,Flexibility to help a customer bring in…,Flexibility to help a customer bring in new money. Kim D. and Beth L. were very customer service friendly.,"Date of experience: December 06, 2022"
www.dugood.org,Brandon,5,US,Loan application and process,When applying for a loan online the process was fast and simple. I call to ask about it and someone was able to give me information and help me understand the approval odds. They got back to me within a couple of hours and the money was in my account.,"Date of experience: October 06, 2022"
www.dugood.org,Melba,5,US,Fast and Easy Approvals,"How fast that had me approved for my Christmas Loan, I applied that morning and by the evening the money was in my account. It was all hassle free.","Date of experience: November 21, 2022"
www.dugood.org,Rashica,5,US,Great customer service they were polite…,Great customer service they were polite and friendly. Some one helped me right away,"Date of experience: December 14, 2022"
www.dugood.org,Leslie,5,US,A new A/C for me !,"I have been in need of a small auxiliary air conditioning unit for my bedroom. I decided to apply for the funds thru DoGood's banking app. Service was quite prompt, as well as easy-to-use,  the whole process took less than 4 hours and received the funds in my account shortly after lunch the same day. I am most pleased with the all the services I recieved.","Date of experience: August 26, 2022"
www.dugood.org,Razaur Rahman,5,BD,fine,Awsome services,"Date of experience: December 31, 2022"
www.dugood.org,DIANA YOUNG,5,US,The Loan process was so easy  from…,The Loan process was so easy  from being to end. And not having to go into the Branch too finalize the paperwork was great.,"Date of experience: November 28, 2022"
www.dugood.org,Darlene,5,US,I walked to the office to the smiling…,I walked to the office to the smiling face of Carrie . She took me into her office and opened my account. She is very personable and so nice to work with.,"Date of experience: November 15, 2022"
www.dugood.org,Debra,5,US,Personal Loan,"I went in to the Lumberton Branch to apply for a loan, a first for me.Darlene Ford is the lady that helped me. She made the whole process so easy for me and I left feeling on top of the world. Thank you Dugood for hiring such wonderful employees.","Date of experience: September 26, 2022"
www.dugood.org,Carol,5,US,Darlene has been great to work with,Darlene has been great to work with! She went above and beyond to help me set up a savings account and a CD! I am thrilled with my experience at DuGood and am already referring others to Darlene!,"Date of experience: October 24, 2022"
www.dugood.org,Linda,3,US,I just completed my second loan with…,I just completed my second loan with DuGood working with Kristin Daniels. Again she handled it with efficiency and completed it in a very timely manner. Kristin always makes the process as easy and convenient for you as possible. I highly recommend DuGood and Kristin.,"Date of experience: September 14, 2022"
www.dugood.org,Howard,5,US,Needed a new vehicle loan,"Needed a new vehicle loan. Got the pre-approval, ordered the vehicle and when the dealership called, DuGood was there to get everything completed flawlessly. Thank you Carrie, Jo and Brenda!  I’m a customer for life!","Date of experience: October 11, 2022"
www.dugood.org,Karen Williams,5,US,I’m truly happy to be a member of…Happy member,I’m truly happy to be a member of DuGood Credit Union. They have help me in most difficult times when I need it I will never go to any other credit union or bank . I’m very grateful to be a member there at each branch everyone has been so courteous!! All � stars to them,"Date of experience: September 07, 2022"
www.dugood.org,Harold,5,US,Great Customer Service,"I have been a member with DuGood for about 5 years, anytime I have had an issue they were fast to help and anytime I have needed a lone the prosses was painless.","Date of experience: November 07, 2022"
www.dugood.org,Warren,5,US,I recently found myself in Tennessee…,I recently found myself in Tennessee and had a need for several thousands of dollars in a hurry and called DuGood FCU and talked with Stephanie who said no problem. She asked me where I was in Tennessee and then put me on hold for a minute and came back and told me where a sister FCU in this area was and how to ask for a Bank transfer. I went there and my problem was solved. Had I been with a bank they would not have had a sister bank that would have been able to save the day. I have been a member of DuGood for ten years now and it's the only way to bank! Warren,"Date of experience: August 20, 2022"
www.dugood.org,Ceddric,5,US,They were very very very excited to see…,"They were very very very excited to see me in the branch and got me off Xpress loan, and everybody greeted me saying how I was in and out would definitely go back to that branch","Date of experience: October 26, 2022"
www.dugood.org,Jennifer,5,US,Dugood is the Best,"Dugood is always wonderful to work with. I had a great experience with Kristin in the Orange, Texas office this week. She was kind, helpful and very knowledgeable. I live hours away from the closest Dugood Federal Credit Union, but I’ll never bank anywhere else.","Date of experience: August 27, 2022"
www.dugood.org,Danny Thomas,5,US,"DuGood, good loan experience!",I believe that Kristen Daniels in loans is one of the best that I have done business with in years. Makes me want to do all my business with DuGood and quit shopping around. She even caught the VIN incorrectly recorded by the seller. Thanks,"Date of experience: September 07, 2022"
www.dugood.org,nwash,5,US,I've been a DuGood FCU member for many…,"I've been a DuGood FCU member for many years. Torey has been one of the most exceptional loan officer in my history of banking with the credit union. Always responsive, prompt, knowledgeable and highly efficient. Thank you again Torey! Much appreciated!","Date of experience: August 27, 2022"
www.dugood.org,Jeffery,5,US,Loan,My experience was great. Wasn't approved for I wanted. I did total underistand. I did get a loan and was happy with it. The staff is always helpful and nice. Been doing business with them a long time. Will for many years to come.,"Date of experience: September 15, 2022"
www.dugood.org,Patricia,5,US,Greetings,Always greeted when I walk in. I visit probably once a week. Well known. Recently got a personal loan. Very informative and knowledgeable about the product. Very patient and made sure I understood everything regarding the loan.,"Date of experience: August 26, 2022"
www.dugood.org,Tim M,5,US,I applied for a small loan to do some…,"I applied for a small loan to do some home renovations. I was contacted promptly and signed the papers for the loan the same day . Been with DuGood for many years, they have always taken care of me and my needs.","Date of experience: September 27, 2022"
www.dugood.org,Franklin,5,US,Tammy  Simmons,I was very pleased with the service that Tammy gave me and has always giving me with any and all questions and transactions that we have done over the years. And I look forward to dealing with her again in the future thank you very much Frank Estes,"Date of experience: August 23, 2022"
www.dugood.org,Annette,5,US,Mortgage loan,"Sandra and Pauline made the mortgage process a breeze! They answered every question, and put my mind at ease through the whole process. I would definitely choose to go through it again with them!","Date of experience: October 06, 2022"
www.dugood.org,Aaron,5,US,Everything was great,Everything was great! They went above and beyond to help get everything done I needed. Will continue doing business with them,"Date of experience: November 16, 2022"
www.dugood.org,Chima,5,US,very reliable,very reliable. communication . good customer service,"Date of experience: December 19, 2022"
www.dugood.org,Dylan,4,US,Quick service and a big help,Quick service and a big help.  Responded to my inquires quickly with candor and professionalism.  Wait time on call queue is a bit long when dialing the main line but direct lines to employees (if you know their ext) is always fast.,"Date of experience: September 01, 2022"
www.dugood.org,Amy,5,US,Thank you for always being kind and…,Thank you for always being kind and friendly.  I applied for a loan and within the same day I had an answer.  You do not know how much this means to me.  Thank you so much for everything.,"Date of experience: October 03, 2022"
www.dugood.org,Larry,5,US,Prompt service,Prompt service . Thank you for your assistance.,"Date of experience: December 14, 2022"
www.dugood.org,Jordan,5,US,The best credit union experience,I was in need to open a bank account and every other bank had told me no but as soon as I came into DuGood i was helped and was able to walk away with a bank account.,"Date of experience: October 12, 2022"
www.dugood.org,Regina,5,US,Courtesy & Respect,"Very prompt, courteous, professional staff! Always willing to try & help their customers!","Date of experience: November 30, 2022"
www.dugood.org,Odis,5,US,I showed up late in the day to start a…,I showed up late in the day to start a new account. The lady was very helpful and respectful and walked me through everything to understand how it all works and made the process simple,"Date of experience: September 21, 2022"
www.dugood.org,Sue,5,US,I have never had a bad experience at…,I have never had a bad experience at DuGood FCU.  This was no exception.  Not enough words to describe how special they make their customers feel.  And the benefits of being a member are at the top.,"Date of experience: September 05, 2022"
www.dugood.org,Marilyn,5,US,Very comfortable business,The people who work there are very polite and try to help with whatever you need. Very satisfied with Dugood,"Date of experience: November 18, 2022"
www.dugood.org,Cheyenne,5,US,Experience,It was an overall a pleasant experience from the time I walked in the doors. The lady who handled my application was very nice and answered all questions and helped me set up my account quickly.,"Date of experience: August 25, 2022"
www.dugood.org,Sheryl hebert,5,US,The officer was very helpful.she…,The officer was very helpful.she explained  all parts of my loan. I appreciate her help.,"Date of experience: December 01, 2022"
www.dugood.org,Hdhdhdhdb,5,US,Well I am new to getting a bank account…,Well I am new to getting a bank account and getting a devit/credit and when I went there everyone was super friendly and nice and I got my debit card and account good to go easy and simple,"Date of experience: August 30, 2022"
www.dugood.org,Gene,5,US,Always the most helpful employees in…,Always the most helpful employees in the industry. Thank you.,"Date of experience: December 09, 2022"
www.dugood.org,Rachelle Clark,5,US,My experience setting up a account was…,My experience setting up a account was so easy going. The representative that called me was so nice and did a wonderful job. I am looking forward to being a trustworthy customer with the company.,"Date of experience: August 16, 2022"
www.dugood.org,Barry,5,US,Efficient service,We needed a medallion signature and asked for assistance. Our options were explained clearly and the transaction was simple and quick. We appreciate Jessica and Taylor for their efforts.,"Date of experience: August 30, 2022"
www.dugood.org,Elinda,5,US,My loan experience,I was very happy with the ease at which I got my loan. Cara was very helpful and she was very nice. I am very happy I switched to DuGood for my banking needs.,"Date of experience: October 03, 2022"
www.dugood.org,Barbara,5,US,Super friendly and professional…,Super friendly and professional service. I'm looking forward to many years as an account holder with DuGood.,"Date of experience: November 14, 2022"
www.dugood.org,Allen Thibodeaux,5,US,AWESOME PEOPLE TO DO BUSINESS WITH,"AWESOME PEOPLE TO DO BUSINESS WITH. TOOK NO TIME TO GET MY LOAN DONE. THEY HAVE ALWAYS TREATED MYSELF AND MY FAMILY GREAT. THANK YOU, ERIN FROM THE ORANGE BRANCH. OUTSTANDING WORK.","Date of experience: August 16, 2022"
www.dugood.org,Dwain,5,US,Jessica Pitts at Dugood in Nederland…,Jessica Pitts at Dugood in Nederland was wonderful to work with. She processed my loan in a timely manner and answered all my questions. All in all a great experience.,"Date of experience: September 07, 2022"
www.dugood.org,Wendee,5,US,Marissa was amazing,"Marissa was amazing. She explained everything, was very responsive and patient while we were a bit indecisive. We appreciate her making our experience wonderful!","Date of experience: September 12, 2022"
www.dugood.org,Perkins,5,US,The communication,The communication and everything was done in a timely manner. That all was important. Thank you,"Date of experience: November 21, 2022"
www.dugood.org,Jennifer and Jon,5,US,The best,"Darlene, Deanna, are the best. And thank you Sandra. They have always gone over and above to help us. Whether an auto loan, or home. A pleasure to work with.","Date of experience: September 07, 2022"
www.dugood.org,Ahmed Kamal,2,EG,Great experience,,"Date of experience: November 30, 2022"
www.dugood.org,Richard,5,US,The staff is nice,"The staff is nice, helpful, and great .","Date of experience: December 15, 2022"
www.dugood.org,Macie,5,US,Great service opening account,Mindy at the Mont Belvieu branch took excellent care of us. Service was quick and accurate. We look forward to doing more business with DuGood in the future.,"Date of experience: August 28, 2022"
www.dugood.org,Tsvetelin Chonov,5,BG,Good player of football I am,,"Date of experience: December 22, 2022"
www.dugood.org,Steven & Sharon Square,5,US,Thanks Sara Newton for making our…,Thanks Sara Newton for making our vehicle purchase smooth and simple. Dugood exceptional service doing our Community good.   Steve & Sharon Square,"Date of experience: September 09, 2022"
www.dugood.org,Ajayla Roberson,5,US,Thank y’all for all your hard work,Thank y’all for all your hard work. I appreciate you.,"Date of experience: December 06, 2022"
www.dugood.org,Maria,5,US,Wonderful customer service she answered…,Wonderful customer service she answered all my questions and made my experience at bank welcoming.,"Date of experience: November 08, 2022"
www.dugood.org,Amber,5,US,Amazing service,"How friendly, helpful, and very informative on all the ins and outs of my account.","Date of experience: November 21, 2022"
www.dugood.org,Jimmie,5,US,A good experience,We were greeted and our questions answered in just moments.  The lady who helped us was very efficient and knowledgeable.,"Date of experience: October 13, 2022"
www.dugood.org,Jesse,5,US,They were all very helpful and quick…,They were all very helpful and quick getting me set up. Definitely recommended.,"Date of experience: November 23, 2022"
www.dugood.org,Joan,5,US,Opening a new account was fast and…,Opening a new account was fast and easy. Friendly staff and  convenient location too.,"Date of experience: November 14, 2022"
www.dugood.org,Bryan,5,US,Loan,Such an awesome experience. The willingness to work with me and help me out meant a lot!,"Date of experience: November 08, 2022"
www.dugood.org,Donna W. Is really pleased,5,US,I am really pleased,I am really pleased. I brought my daughter (she's already a member) with me so she will have access to my finicial affairs when necessary.,"Date of experience: August 26, 2022"
www.dugood.org,Isom,5,US,It was Great,"It was Great, Crystal Is A Great Assest For the Company","Date of experience: December 06, 2022"
www.dugood.org,Matthew,5,US,Everyone involved was very helpful,"Everyone involved was very helpful, professional and went out of their way to make us happy. I really appreciate everything they did for us","Date of experience: August 19, 2022"
www.dugood.org,Niles,5,US,No wait and no hassle,No wait and no hassle! Money was in account in less than 30 minutes and didn’t even have to come inside the credit union.A++++++++++++��,"Date of experience: August 18, 2022"
www.dugood.org,Lillian,5,US,The loan process was fast!,"The loan process was fast, painless and comfortable. The communication was high touch and I felt very clear through each step.","Date of experience: September 14, 2022"
www.dugood.org,Kevin,5,US,Service was great and the…,Service was great and the representative was quick to help get my information loaded into the system making this an easy transaction.,"Date of experience: August 19, 2022"
www.dugood.org,Regina Blackburn,5,US,Customer service is real great and…,Customer service is real great and friendly I will never change federal credit union � � � I am very happy with the service �,"Date of experience: August 19, 2022"
www.dugood.org,Krystal,5,US,my experience with du good federal…,my experience with du good federal credit union was great! They helped me open up a no fee checking account and savings.,"Date of experience: August 31, 2022"
www.dugood.org,Michael,5,US,Quick response for loan application and…,Quick response for loan application and very polite and excellent service,"Date of experience: November 10, 2022"
www.dugood.org,Felicia,5,US,The Lumberton branch,The Lumberton branch is the friendliest bank ever. They are the most expert advice I've ever experienced with any bank.,"Date of experience: August 18, 2022"
www.dugood.org,Christopher,5,US,Stephanie was really nice and…,Stephanie was really nice and professional. Real people's person. Made for an excellent experience.,"Date of experience: October 06, 2022"
www.dugood.org,"Beaumont, TX",5,US,Awesome customer service,It was great did everything I need over the phone.,"Date of experience: November 30, 2022"
www.dugood.org,Kristin,5,US,Very friendly,"Very friendly, helpful service.  I am new to the United States and the process was very easy.  Thank you!","Date of experience: September 14, 2022"
www.dugood.org,Jolene,5,US,Refinance my car loan,Refinance my car loan. Everything with smoothly. All from the convenience of my phone while working.,"Date of experience: September 21, 2022"
www.dugood.org,Deb,5,US,Wanda was awesome!,Wanda was awesome. Very kind and explained everything.,"Date of experience: November 21, 2022"
www.dugood.org,Cody,5,US,Loan officer was very helpful and…,Loan officer was very helpful and responded to questions in a timely manner.,"Date of experience: November 01, 2022"
www.dugood.org,Jorge,5,US,Exelent service,The help frome manager and and all of them wass first class service thank you to make are life mutch esier.,"Date of experience: August 29, 2022"
www.dugood.org,Evan,5,US,Evan L,The lady that helped us answered all the questions we had and was very helpful and informative.,"Date of experience: September 29, 2022"
www.dugood.org,JOHN GIBBONS,5,US,Great staff,Staff was friendly and helpful. Much better service than the other banks around here.,"Date of experience: October 13, 2022"
www.dugood.org,Michael,5,US,Quick and easy,Setting up my new accounts was quick and easy.  Much better than dealing with big banks.,"Date of experience: October 04, 2022"
www.dugood.org,Christopher,5,US,Mrs. Deanna,Mrs. Deanna was great and very helpful!,"Date of experience: December 05, 2022"
www.dugood.org,Juston,5,US,Karen was super helpful at the vidor…,Karen was super helpful at the vidor branch,"Date of experience: December 01, 2022"
www.dugood.org,IRIS,5,US,The  lady who interviewed me was very…,The  lady who interviewed me was very sweet and friendly. Her name is Audrey. Thank you Audrey,"Date of experience: September 07, 2022"
www.dugood.org,Chelsey,5,US,10/10 got the best customer service…,10/10 got the best customer service from one of the member services personal!,"Date of experience: October 14, 2022"
www.dugood.org,Susan,5,US,The employees are the best,The employees are the best. Very respectful and work hard to meet your needs.,"Date of experience: October 10, 2022"
www.dugood.org,Shantell,5,US,I received excellent customer service…,I received excellent customer service from Ms. Genise Griffin.  She was attentive and kind.,"Date of experience: August 29, 2022"
www.dugood.org,Terrell,5,US,Great experience so far,Great experience so far! Me and my fiancé are excited to be apart of DuGood Credit Union.,"Date of experience: September 03, 2022"
www.dugood.org,Blessed Blessing,5,NG,my experience,great experience,"Date of experience: December 17, 2022"
www.dugood.org,Scott,5,US,Excellent experience,"Excellent experience. Very helpful staff, and very eager to hep in any way possible.","Date of experience: September 15, 2022"
www.dugood.org,Juanita Patterson,5,US,Great customer service,"Great customer service. Very nice people, the wait was not long.","Date of experience: October 31, 2022"
www.dugood.org,Mist,5,US,new account,"I opened a new account, and it was a quick and easy process! Everyone was so kind & helpful!","Date of experience: August 19, 2022"
www.dugood.org,Shy,5,US,The best experience I have had,,"Date of experience: December 07, 2022"
www.dugood.org,Becky B,5,US,Super friendly!,Super friendly! Great service.,"Date of experience: December 01, 2022"
www.dugood.org,Troy Downs,5,US,Rhonda Hamilton is awesome,Rhonda Hamilton is awesome. She is always more than helpful and is a pleasure to deal with,"Date of experience: August 21, 2022"
www.dugood.org,Derrick,5,US,Tara is exceptional,Tara is exceptional. She is attentive and has a great attention to detail.,"Date of experience: September 01, 2022"
www.dugood.org,James,5,US,Miss Harlee Brown was very nice and…,"Miss Harlee Brown was very nice and helpful , and do very much appreciate it �","Date of experience: September 08, 2022"
